PromedioAcumulado,AsistenciaPct,HorasEstudioSem,TareasEntregadasPct,Parcial1,Parcial2,DificultadMateria,IntentosReprobados,PromedioFinal,Aprobado
3.64,92.6,14.1,89.8,3.87,3.28,3,0,3.267481615000218,1
2.64,84.2,7.0,79.5,4.18,3.09,3,0,3.1012889486875315,1
3.32,88.5,10.2,95.3,4.22,3.54,3,0,3.4143241485212115,1
4.04,62.8,8.0,88.9,2.93,4.76,3,0,3.442221595768415,1
3.53,89.5,11.2,56.8,3.98,4.58,1,0,4.1732798817938646,1
4.93,71.9,7.6,52.6,3.95,4.2,3,0,3.713851591639868,1
3.75,95.3,11.5,92.4,3.82,3.04,3,1,3.508979198137643,1
3.3,94.3,11.6,96.9,3.7,3.65,4,0,3.297737494781666,1
4.46,76.1,7.4,88.9,3.41,4.63,3,0,3.8957259415109737,1
4.83,79.6,5.2,67.4,2.44,3.72,2,0,3.169910940524689,1
4.27,98.8,6.0,100.0,4.82,4.38,3,1,3.745472837590759,1
3.67,98.4,12.8,88.0,4.11,3.04,2,1,3.7037302228290523,1
3.51,89.4,3.4,95.4,3.92,2.97,2,1,3.215533443859268,1
2.78,79.8,6.7,90.5,3.96,3.03,3,1,2.8248584538332357,0
3.78,66.7,10.0,73.8,4.57,2.54,1,0,3.344734257127138,1
3.8,92.4,15.0,80.9,2.74,3.1,4,0,2.857445615041994,0
3.03,79.1,12.9,77.0,2.69,3.62,3,1,2.8557186216167585,0
3.64,91.4,8.2,100.0,2.27,3.7,4,1,2.8387844364695756,0
4.16,93.3,7.7,85.4,3.32,3.13,2,0,3.5671322275803825,1
3.46,82.9,9.4,88.5,3.69,3.43,3,0,3.2426806370928225,1
3.76,87.1,15.8,80.5,3.59,2.55,5,1,2.773700268665896,0
2.6,98.2,5.2,61.1,2.45,4.46,1,0,3.5090460706812587,1
4.51,82.7,5.3,66.4,2.8,3.46,3,0,3.048539029251923,1
3.27,79.3,9.7,79.2,4.87,3.64,3,0,3.887708562866038,1
3.45,89.1,11.7,53.1,3.42,2.49,3,0,2.8496507558004645,0
3.73,82.9,6.3,71.0,3.37,4.2,3,0,3.180302032104688,1
3.5,86.2,13.2,83.5,4.25,3.88,3,0,3.9208803378080312,1
4.08,95.3,13.2,76.7,4.38,3.51,3,0,3.3275575742404535,1
3.42,73.4,9.8,85.7,3.81,3.1,3,1,3.1103573395446897,1
3.31,90.8,8.2,91.0,3.87,4.01,3,0,3.8440492672285993,1
4.07,78.8,10.7,62.2,2.76,2.99,2,0,2.8249448219342757,0
2.23,81.7,1.5,81.5,3.88,4.49,4,0,3.3388460687806703,1
2.96,85.5,2.5,74.0,4.04,4.67,4,0,3.702421315809263,1
3.72,83.8,11.6,67.5,4.28,3.02,2,0,3.525503113033028,1
4.02,68.2,4.1,70.4,3.22,3.99,1,1,3.31313449016131,1
4.02,98.8,7.0,87.5,4.33,3.05,3,0,3.526228885744434,1
2.24,96.3,10.8,57.9,4.27,2.46,3,0,2.964127200335338,0
3.36,83.5,13.5,67.5,3.3,3.26,4,2,2.9340808161686,0
4.03,94.3,11.5,74.2,4.2,3.5,3,0,3.687647129836012,1
3.09,81.0,9.6,88.4,3.02,2.88,2,0,2.892776659305947,0
3.48,75.2,9.9,71.7,2.58,3.88,3,0,3.2710930412232697,1
3.83,85.5,8.3,68.1,3.27,3.93,5,0,3.068220656182926,1
3.63,73.3,10.0,73.9,3.75,4.79,4,0,3.7114349584112283,1
3.84,91.1,9.5,100.0,3.28,4.13,4,2,2.821126530306991,0
3.51,78.0,13.5,100.0,2.51,4.56,5,0,2.7588035466059813,0
3.88,69.0,9.9,83.0,3.91,3.54,3,1,3.1662958347139263,1
3.9,50.0,8.5,42.0,3.5,4.05,4,0,3.0026327653594587,1
4.03,83.7,13.4,93.0,2.85,3.97,1,0,3.5179999933681265,1
4.0,88.2,10.6,63.9,3.46,3.1,3,1,3.138810809515267,1
4.09,98.4,11.5,86.4,3.14,3.83,4,0,3.3270830403761558,1
3.36,67.6,4.2,58.8,3.61,4.16,2,0,3.2384633978010204,1
3.39,95.1,6.1,63.0,3.45,3.79,3,0,3.5715298467205976,1
3.7,80.1,10.3,79.0,3.92,3.78,3,0,3.45133644499545,1
4.58,84.4,13.6,85.9,3.44,3.1,4,0,2.885390324637837,0
3.71,85.1,12.8,42.7,2.18,5.0,2,0,3.7578742752481666,1
4.44,84.9,7.1,65.8,3.0,3.23,3,2,3.0247191133529565,1
4.34,64.7,11.4,93.0,2.98,3.44,3,0,2.666577242338179,0
4.34,92.2,14.5,67.9,3.74,4.68,3,0,3.8051071074317298,1
4.31,93.3,8.3,63.4,3.61,4.76,2,0,4.036362313304278,1
3.13,94.6,7.8,73.8,4.31,3.53,2,0,3.7320062785553443,1
3.06,89.9,12.8,100.0,3.51,3.65,5,0,3.2993140158659666,1
3.17,82.9,15.3,92.8,2.87,4.44,1,0,3.904789849562251,1
4.16,70.3,10.6,85.3,3.72,4.45,3,0,3.417332968512736,1
3.46,89.5,4.8,77.7,4.04,3.96,2,0,3.5281892655905227,1
3.3,85.4,12.0,90.5,3.41,4.16,3,1,3.330209351414709,1
3.39,85.0,12.0,91.2,4.14,3.88,5,0,3.5039227314163823,1
3.84,89.4,11.8,70.5,3.33,2.09,3,1,2.5810923965913495,0
3.25,84.5,7.7,68.0,3.59,4.31,3,1,3.4727559105968777,1
3.35,80.6,18.8,76.4,3.62,2.78,4,1,2.9626765806377935,0
3.45,73.2,16.5,94.1,3.01,2.96,2,0,3.3626902636418947,1
4.06,84.9,9.5,93.2,3.27,3.53,3,1,2.9894868748577204,0
2.77,99.7,5.7,74.6,3.7,3.31,4,0,2.9785853179154897,0
3.6,74.0,7.7,69.0,3.83,3.27,3,2,2.937915422871677,0
3.42,95.0,12.7,92.5,4.72,5.0,4,0,4.102967630178682,1
3.9,92.1,11.9,75.5,3.14,4.48,2,0,3.6797378496778257,1
3.54,67.9,12.4,95.6,4.21,3.97,3,0,3.5492076181527583,1
3.14,91.1,11.4,80.5,4.0,4.41,5,2,3.4881796375520704,1
4.67,85.2,13.5,88.5,4.18,4.9,3,0,4.081063522985993,1
4.37,84.2,7.2,70.4,3.15,3.05,2,0,3.1646026397528457,1
3.72,100.0,6.8,100.0,3.35,3.4,5,0,2.7735806544517607,0
3.9,94.4,10.9,63.4,3.19,3.99,5,1,3.3530860650948457,1
3.23,75.7,5.8,90.1,3.43,3.73,4,1,2.977079365700441,0
3.7,91.4,3.8,66.1,3.98,3.42,2,0,3.4360623033439555,1
4.93,75.8,10.7,100.0,3.64,4.42,2,0,3.4956900081031383,1
4.22,76.3,7.4,61.2,4.21,3.53,2,0,3.543960223624751,1
3.07,86.6,10.4,100.0,3.05,2.79,3,0,2.9141976745696465,0
3.8,96.7,11.0,100.0,2.23,4.68,5,1,3.041985524092731,1
3.64,70.1,6.9,93.3,3.56,4.78,3,0,3.7095884302073605,1
3.86,80.0,10.1,91.9,3.49,5.0,5,0,3.5761519081291313,1
4.49,96.8,7.8,90.6,3.78,5.0,3,1,3.7677039179297167,1
3.15,75.6,4.0,70.9,3.82,3.52,2,1,3.4101675432331757,1
3.5,85.3,11.9,72.9,2.59,3.44,1,0,3.2959811210258323,1
3.04,81.9,14.9,87.2,2.24,2.39,3,0,2.5568868561356646,0
3.71,97.8,11.0,100.0,5.0,3.03,3,0,3.860936875487951,1
3.65,88.2,15.6,90.9,4.59,3.95,4,1,3.506824757740194,1
4.64,82.0,12.5,54.6,4.38,2.62,3,0,3.2088417699038425,1
3.17,76.6,7.4,91.3,4.45,4.11,3,1,3.5624911533268513,1
4.05,100.0,10.2,72.4,3.82,4.01,4,1,3.173229809057104,1
2.29,84.2,17.5,90.7,4.0,3.17,3,0,3.469302129421619,1
4.57,82.7,7.4,71.2,2.95,4.11,2,0,3.769834166567736,1
3.61,90.0,10.3,94.0,3.69,4.16,4,0,3.5954830665903916,1
3.67,92.2,14.0,90.8,3.86,2.94,1,0,3.5785061984098556,1
3.49,71.0,13.4,78.8,4.64,3.37,3,0,3.3016514708727702,1
3.84,83.1,7.5,63.7,2.04,3.88,3,1,2.864301551940368,0
3.3,74.3,17.8,98.8,5.0,3.03,4,2,2.99953537583829,0
3.67,79.4,10.2,83.2,4.13,1.67,3,0,2.8210240574838035,0
4.27,97.7,9.5,78.3,3.89,3.85,3,0,3.5208789878028,1
3.4,96.5,7.4,82.9,3.63,3.1,3,0,3.180834247627509,1
3.45,90.9,15.4,61.8,3.41,2.56,3,0,3.049488639879415,1
3.46,70.9,5.2,90.2,2.65,2.96,3,1,2.4375806109509726,0
4.08,86.9,8.7,75.7,3.45,2.64,2,1,3.0619256522995952,1
3.52,79.2,14.9,80.4,3.87,3.44,4,0,3.4274570102150523,1
3.38,94.9,12.5,83.4,3.48,4.84,3,0,3.792782816119797,1
3.69,79.4,16.7,54.4,3.89,4.41,2,0,4.201811986077038,1
4.13,76.7,14.7,49.9,3.77,3.91,4,0,3.6163095506891265,1
2.95,88.6,6.2,54.9,2.73,3.37,4,1,2.932624924111488,0
3.97,97.1,12.0,68.4,2.95,3.87,3,0,3.227893608670965,1
3.78,95.7,5.3,76.4,3.71,4.23,3,0,3.529022684036432,1
3.8,98.0,12.5,55.1,2.41,4.51,3,0,3.513839653775466,1
3.61,98.1,5.8,59.5,4.49,3.17,3,0,3.36783321639638,1
3.62,100.0,10.1,81.5,4.16,2.3,3,0,3.325269159272739,1
3.95,86.8,5.0,62.4,3.31,5.0,4,1,3.2811463702623183,1
2.83,80.6,8.1,69.9,3.18,4.6,3,0,3.6142096353952406,1
3.2,76.7,8.1,97.3,3.41,3.7,2,0,3.5036083888559695,1
2.76,96.9,9.5,84.8,3.54,3.33,1,1,3.5949851104532873,1
4.51,83.3,13.6,55.7,3.08,3.29,2,0,3.2797770109791076,1
4.23,75.9,7.2,81.6,3.93,3.24,4,0,3.207541306128607,1
2.51,90.2,5.5,86.2,3.92,2.56,4,1,2.921523302410636,0
3.78,70.5,10.6,93.8,3.53,3.48,1,0,3.436519163957013,1
3.49,74.2,13.1,89.2,4.27,3.57,3,0,3.383448055184492,1
3.9,87.2,9.2,87.5,4.73,2.9,3,0,3.277991429228241,1
3.77,93.8,12.4,80.8,2.63,3.72,4,0,2.8986871277159065,0
3.53,81.7,9.6,87.0,4.35,4.42,1,1,3.9496845034957833,1
3.57,82.7,9.3,93.8,2.89,3.3,3,0,3.164539801602589,1
4.11,92.9,13.0,77.9,2.72,4.49,3,0,3.3068845633263306,1
3.3,93.3,14.7,68.9,2.91,3.94,1,0,3.866745824002434,1
3.41,64.3,12.4,77.9,3.89,3.9,4,0,3.1422083541574275,1
3.92,99.8,10.5,73.8,2.81,3.02,4,0,3.08427436579469,1
4.03,81.7,4.7,78.1,3.26,4.71,2,0,3.839352917184671,1
3.75,77.5,10.0,50.4,3.71,3.94,4,0,3.4256807808349414,1
3.36,80.3,6.2,95.7,2.67,4.03,5,0,2.8220717377041304,0
2.76,71.4,11.3,83.3,3.26,4.38,2,0,3.8326663491040422,1
2.78,100.0,8.2,96.8,3.26,3.04,3,0,2.9116839354137403,0
3.5,71.9,16.2,65.2,3.35,4.28,2,0,3.8277360316636884,1
3.68,70.0,14.9,87.4,4.23,3.39,3,0,3.438537967980357,1
3.42,82.4,12.4,77.0,3.9,3.38,1,0,3.7180013212393797,1
3.07,71.2,4.3,81.8,3.75,3.75,4,0,3.0877417782232457,1
3.0,86.2,6.7,89.2,3.42,3.35,1,0,3.552643576875378,1
3.68,100.0,14.4,92.3,2.35,3.27,4,0,2.8133598565859814,0
4.28,86.7,9.4,72.3,2.87,3.23,1,0,3.4862422664885524,1
3.23,88.4,12.1,72.4,4.0,3.58,3,0,3.3811117712924865,1
3.59,82.1,4.9,84.9,3.76,2.77,3,0,2.9856792752737826,0
3.24,74.6,3.8,33.4,3.63,3.18,3,0,3.0593647231522665,1
3.9,82.1,8.8,91.8,3.63,4.0,2,0,3.6387644657347913,1
3.54,95.5,12.4,84.7,3.69,3.0,5,0,2.8107999410342317,0
4.09,98.6,4.2,82.9,2.64,3.98,4,0,2.9372592956891084,0
3.66,85.4,12.8,82.8,3.26,4.87,3,0,3.7640420546719344,1
3.66,93.8,12.1,54.4,3.91,4.86,3,1,3.7883226526400904,1
3.17,77.3,14.4,76.4,4.24,2.51,3,0,3.362639364732933,1
3.18,78.8,7.5,83.7,3.72,3.86,3,0,3.3841465989788406,1
3.83,69.0,15.5,83.1,3.69,2.98,4,1,2.9657000585358855,0
3.71,96.1,6.7,100.0,4.91,2.89,3,0,3.55390892124313,1
4.61,79.2,2.3,72.8,2.64,3.73,3,0,3.201250165782409,1
3.05,71.7,10.3,86.4,2.89,4.44,4,0,2.960452425371264,0
4.1,90.0,13.3,58.0,5.0,4.37,4,0,4.068449195393225,1
3.67,98.4,7.4,64.3,3.15,2.58,5,0,2.5069837350900834,0
3.11,81.3,11.0,100.0,2.91,3.9,4,0,3.153634028117338,1
2.26,67.3,14.2,74.3,3.02,3.49,1,1,3.3548378595887427,1
3.28,81.8,15.7,81.5,5.0,2.58,5,0,3.1662365335265656,1
3.35,87.4,13.2,84.1,3.62,4.17,3,0,3.7997450816361606,1
3.34,91.0,9.1,100.0,3.67,2.66,2,0,3.3910793634811705,1
4.05,92.8,9.2,79.1,3.2,3.68,3,0,3.236816730025649,1
3.37,85.8,8.5,70.5,3.6,4.29,3,1,3.2008639026259225,1
3.74,82.4,10.2,69.0,4.08,3.77,1,0,3.875134975951561,1
2.9,91.9,13.1,82.7,4.87,3.58,3,0,4.072547586968828,1
3.79,71.8,6.3,92.0,2.68,4.05,3,1,3.0482519097478873,1
2.95,75.3,7.7,70.3,4.72,3.97,1,0,4.109200125019118,1
3.94,77.7,12.9,68.6,4.17,4.33,2,1,3.821751848005176,1
4.08,80.6,9.4,91.1,3.63,3.85,4,0,3.03178379408192,1
2.85,71.2,10.7,95.5,3.14,4.32,3,0,3.25616256966136,1
4.56,94.7,12.6,100.0,3.15,4.28,4,1,3.177808403703805,1
3.37,72.9,9.4,82.0,3.25,4.36,3,0,3.431606076701576,1
3.78,58.1,6.6,86.5,4.08,2.31,3,0,2.821106331244731,0
3.98,94.9,16.5,86.1,3.75,3.29,1,0,3.8017829099565903,1
3.26,90.2,11.6,48.0,4.43,4.34,3,0,3.730258129373806,1
3.25,84.4,13.8,97.8,3.43,4.08,3,0,3.5481560110776273,1
3.39,89.7,9.1,92.4,3.46,3.82,5,1,3.274591501012668,1
3.83,86.1,11.2,85.3,2.85,4.11,3,0,3.4876387948730687,1
3.89,96.6,14.9,84.3,4.11,4.29,4,0,3.5948952911781515,1
4.3,77.3,11.3,82.0,3.28,3.63,2,0,3.47216028460547,1
4.22,100.0,10.2,100.0,2.55,2.64,4,0,2.8689771817526797,0
4.22,94.5,5.9,52.9,3.05,5.0,3,0,3.6583463968812566,1
4.04,78.9,1.9,73.1,2.8,3.53,2,0,2.8321268231666794,0
4.0,77.3,17.3,80.5,4.1,3.83,4,0,3.563863574721782,1
3.4,86.5,10.1,97.9,3.44,2.26,3,0,2.799550740849987,0
3.32,73.8,19.8,85.5,3.67,4.18,3,1,3.4809085582577106,1
2.83,82.9,12.3,69.8,4.32,3.11,4,1,3.1781200996393544,1
4.3,98.5,7.6,67.3,2.85,3.44,5,0,2.721938187010092,0
3.62,86.8,9.3,82.9,4.44,3.6,4,0,3.5976715084357695,1
3.77,100.0,16.3,74.7,2.7,4.64,1,0,4.02233168129317,1
2.19,77.3,15.7,100.0,1.73,4.99,3,0,3.130578628212324,1
3.27,89.5,13.7,83.5,4.57,3.94,1,0,3.9775623628563834,1
4.09,79.7,3.9,69.5,1.99,4.13,3,0,2.9137508897366278,0
3.77,82.9,3.9,100.0,4.93,3.92,3,1,3.5433693895024057,1
3.27,90.0,15.2,65.7,3.74,3.37,2,0,3.4543318546250505,1
3.54,77.7,12.4,81.3,4.26,2.54,4,0,2.9440790158134145,0
4.59,76.4,16.3,70.5,2.58,4.68,3,1,3.3317424608943917,1
3.48,80.3,9.7,69.4,3.64,3.96,2,1,3.3128225162393314,1
3.66,79.6,6.2,85.0,3.95,3.9,2,0,3.4605571758497025,1
3.6,74.9,11.3,94.2,4.36,4.55,2,2,3.813742791064194,1
3.7,99.4,11.8,90.0,3.93,2.95,3,0,3.408475336398179,1
4.2,82.0,6.9,67.8,3.5,3.12,4,1,2.6145822705925106,0
4.84,93.3,5.0,98.4,3.49,3.78,3,0,3.0885508729636753,1
4.34,92.6,12.7,87.2,3.47,4.16,3,1,3.7231629220707245,1
3.72,95.2,6.6,43.9,3.52,4.07,3,0,3.332161006110517,1
4.2,71.6,18.1,91.6,3.18,4.32,3,0,3.4673351140531365,1
2.85,81.5,16.6,97.4,4.08,4.56,5,0,3.864513029268595,1
3.59,91.9,13.1,82.1,2.98,3.28,3,0,3.3704133665330933,1
3.25,78.8,16.7,88.6,3.89,5.0,3,1,3.986657367372984,1
3.32,99.9,12.3,100.0,3.43,3.24,2,0,3.41191935741508,1
4.08,72.7,9.1,41.6,1.94,3.97,3,0,2.7808128593007884,0
4.28,93.2,16.5,88.9,4.51,3.69,3,0,3.9554087845452104,1
2.93,80.5,12.2,66.3,2.54,3.58,3,0,3.218686531211929,1
3.51,95.5,8.4,97.2,3.74,5.0,4,0,3.602927963421126,1
3.27,87.7,6.0,75.4,4.38,4.71,5,0,3.4328311050907487,1
3.93,76.5,7.3,85.8,3.45,3.87,3,0,3.294598292950868,1
4.16,93.2,14.6,55.9,5.0,3.83,3,0,4.07197317189219,1
4.73,67.7,9.7,92.1,3.47,2.18,5,0,2.542823246157552,0
4.2,81.5,17.1,61.8,2.96,3.25,4,0,3.0980865112660716,1
4.17,80.4,12.6,75.1,4.86,3.55,3,0,3.4661396848122084,1
3.1,89.3,13.2,98.4,3.0,3.39,3,0,2.9832168269277446,0
3.26,58.1,7.4,90.4,3.91,3.88,1,0,3.515008661352874,1
3.63,87.3,8.2,75.7,4.23,3.52,4,0,3.135665824627971,1
4.88,88.7,4.5,58.1,3.5,3.9,3,0,3.151633758639412,1
3.64,77.1,7.0,77.4,3.73,3.76,3,0,3.2198130316270808,1
4.32,82.0,7.7,72.2,3.47,4.17,2,0,3.76722651637465,1
3.39,85.4,9.2,72.1,5.0,3.91,5,0,3.591845546815788,1
3.59,94.5,17.9,68.7,4.78,4.94,2,0,4.65905137860181,1
3.59,63.4,7.8,74.2,4.24,3.66,1,0,3.434815091092134,1
3.35,84.4,15.3,76.3,3.92,4.55,4,0,3.8808422016530395,1
3.94,89.8,5.6,100.0,3.17,2.85,3,0,2.932505173833992,0
2.95,91.3,7.8,63.3,2.78,3.22,2,0,3.156332706157089,1
2.69,82.8,10.9,97.2,3.89,2.79,3,0,3.059985904695733,1
3.47,90.7,14.0,98.5,4.06,5.0,1,0,4.3845794370680435,1
3.88,84.3,10.1,45.8,2.01,3.75,4,0,2.7401506744790547,0
3.22,96.3,9.3,67.7,2.81,2.54,3,0,2.6715231998675155,0
4.76,76.6,13.1,78.4,3.73,2.99,3,0,3.216876736400826,1
3.6,78.4,10.8,82.2,3.2,3.98,1,0,3.5902178201054724,1
3.64,89.6,4.2,57.3,3.85,3.36,3,0,3.1214974140587115,1
3.1,91.5,16.3,76.9,3.38,3.23,4,0,3.029390528973136,1
3.91,90.0,11.4,86.3,3.95,2.8,1,0,3.5739148982118096,1
4.11,80.7,10.8,57.6,4.69,4.56,5,0,3.4064775324834473,1
3.7,80.9,10.8,79.1,2.71,4.71,3,0,3.493220631660011,1
3.76,84.9,4.4,66.3,3.7,4.48,2,0,3.554091858834958,1
3.72,74.0,4.1,76.9,5.0,4.71,3,1,3.905176017134521,1
3.15,76.8,17.3,67.8,3.32,3.91,3,0,3.4113147341359435,1
4.32,99.6,8.7,74.1,3.06,3.49,1,0,3.490217272985661,1
3.44,83.3,9.7,74.1,4.21,2.29,4,0,2.964616259269584,0
4.46,79.8,8.8,100.0,3.57,3.12,2,0,3.015950322859613,1
3.0,79.2,10.9,100.0,4.4,3.66,3,0,3.6146888800543806,1
4.05,87.9,7.4,100.0,3.2,4.07,2,0,3.5526786180953573,1
3.69,100.0,8.4,45.3,4.02,3.5,3,0,3.5520231750548406,1
3.65,96.5,9.3,89.4,3.31,3.65,3,0,3.59761499905984,1
3.3,71.9,11.8,75.8,3.71,2.89,4,0,2.5939528273855657,0
3.94,97.8,12.5,64.0,3.52,4.75,3,0,3.9841848447164816,1
3.87,76.7,9.9,100.0,4.52,3.7,4,0,3.7162034604383822,1
4.49,78.5,2.8,77.9,3.67,3.42,3,0,3.0709142230904214,1
3.93,80.3,13.9,93.8,2.67,2.75,2,0,2.869747034134038,0
3.4,73.3,12.6,95.2,2.85,4.78,1,2,3.8862562882611273,1
3.38,97.9,4.5,90.1,3.81,2.3,5,0,2.7381714864001623,0
3.76,79.2,9.7,75.0,2.99,3.89,5,0,3.082316203340996,1
4.34,64.0,8.8,75.1,3.9,3.27,1,0,3.4004871844524365,1
3.79,76.5,14.5,81.4,2.91,3.67,3,0,3.3108827751155236,1
4.11,87.0,12.6,100.0,3.42,3.64,2,0,3.4148021353813727,1
3.75,67.8,5.3,95.6,2.97,4.05,3,2,2.7360994797428964,0
2.66,87.7,18.2,76.3,3.56,3.72,2,0,3.506563220999653,1
3.83,76.1,10.0,78.7,2.81,3.95,2,0,3.279786840881293,1
3.5,96.2,12.9,100.0,3.47,3.45,3,0,3.4326074753920386,1
4.21,89.6,9.4,61.5,3.93,3.51,3,1,3.3083139676238424,1
4.43,85.8,6.6,51.9,3.29,4.31,4,0,3.1728434612632945,1
4.5,69.5,8.0,67.0,3.82,3.9,2,0,3.689893504608506,1
3.51,72.1,2.7,100.0,2.7,4.35,4,0,2.822668705374384,0
3.36,79.2,2.3,62.1,2.93,3.15,3,0,2.624271954833004,0
3.44,82.7,9.0,66.1,3.18,3.62,3,0,3.093462676541362,1
3.54,100.0,7.3,84.6,2.99,3.21,4,0,2.9058520345640377,0
3.68,88.0,8.8,82.7,3.79,3.62,3,0,3.390537493032336,1
3.14,81.2,6.3,97.4,4.6,3.05,1,0,3.5143075468470686,1
3.61,99.8,19.1,98.9,3.38,3.2,5,0,3.0835002798053552,1
2.58,84.1,11.4,73.7,4.72,4.24,3,1,3.769222603199301,1
4.68,89.3,10.2,85.8,4.35,3.02,3,0,3.3282622395730703,1
3.48,100.0,15.3,83.2,3.21,3.85,5,0,3.4010734675963374,1
3.39,92.2,18.7,68.1,3.52,4.57,3,0,3.820496488839607,1
3.87,89.4,4.9,88.1,4.97,3.07,5,1,2.901886110628864,0
4.02,90.8,11.4,82.0,3.94,4.31,3,0,3.705997987760929,1
2.59,84.3,8.4,85.0,3.03,3.15,1,0,3.2691660720317506,1
3.26,85.4,12.3,70.6,4.21,3.53,1,0,4.183653356387193,1
4.31,69.2,10.7,98.8,3.54,4.4,3,0,3.3294892474402857,1
4.04,77.9,6.6,64.2,3.75,2.94,4,1,2.836759606697546,0
3.01,84.5,14.0,67.6,4.55,5.0,3,0,4.419085794135168,1
4.19,89.6,9.7,100.0,3.85,3.64,3,0,3.6359039830344018,1
3.98,80.7,11.4,73.7,3.68,5.0,3,0,3.858604031961431,1
3.2,100.0,13.4,81.1,3.5,4.89,2,0,4.1154160223517815,1
3.6,92.9,13.4,77.3,3.99,3.93,3,0,3.649834196173495,1
2.75,87.5,7.9,62.7,2.73,2.75,3,0,2.8540796477965187,0
4.01,70.5,8.8,60.0,2.96,4.19,4,0,3.126528480174414,1
4.37,84.4,8.7,72.8,4.37,2.97,3,1,3.3589778173741585,1
3.43,90.1,5.5,74.6,5.0,3.71,5,0,3.4301575319401407,1
3.6,84.1,9.5,67.4,3.91,3.69,5,0,3.073567603943581,1
3.81,83.7,11.9,86.5,4.63,3.63,5,0,3.1612010700184774,1
3.49,83.4,6.0,93.9,3.18,3.6,3,0,3.452400423416352,1
2.57,78.0,10.4,84.6,3.88,3.3,1,0,3.356024430339838,1
4.14,72.5,13.8,73.8,1.81,3.18,5,1,1.998991061282022,0
4.2,100.0,14.4,95.3,3.54,3.32,3,0,3.0845283760834588,1
3.94,75.0,3.1,89.1,4.22,4.45,2,0,3.863869206127053,1
4.3,80.3,0.0,100.0,3.12,2.76,2,0,2.702544360922867,0
3.53,87.5,9.5,70.5,3.4,3.23,3,0,3.4174976585116035,1
3.82,64.4,8.3,67.7,4.35,5.0,4,0,3.65307380502537,1
3.25,100.0,5.0,92.0,2.89,3.56,2,0,3.2710214303517855,1
3.16,96.7,8.9,79.7,3.99,4.18,1,0,3.873381062802736,1
2.95,70.0,7.4,83.4,2.2,3.15,3,1,2.6017656779493508,0
3.77,81.8,6.6,100.0,4.42,2.81,3,0,2.887538439240716,0
3.64,94.6,6.8,65.4,3.42,3.99,3,0,3.345422782358769,1
4.15,84.8,10.1,86.1,3.64,3.44,3,1,2.935966608588199,0
2.73,95.0,1.0,82.7,3.98,4.46,4,1,3.457568439256852,1
3.73,100.0,9.3,98.4,1.91,3.29,4,0,2.4695752584725095,0
4.46,76.7,21.4,48.8,2.67,3.7,3,1,3.08926915856804,1
3.66,89.7,13.3,73.5,3.61,4.73,3,0,3.8397910840482137,1
4.05,73.0,8.3,88.8,2.9,4.24,3,0,3.221387175553917,1
4.77,80.4,14.3,80.7,2.64,3.67,2,0,3.093707280164425,1
4.28,85.7,15.7,82.0,4.11,3.91,4,0,3.5132293407066246,1
2.89,86.5,11.2,69.7,3.03,4.3,2,0,3.3968365641001945,1
3.44,76.5,5.3,88.9,3.55,3.58,4,1,2.8211329191694086,0
3.78,91.0,6.8,97.9,3.14,2.54,1,0,2.9815793824502017,0
3.57,70.3,6.4,100.0,3.3,2.53,1,0,2.9410980730785004,0
4.26,76.2,3.6,81.8,3.82,3.72,4,0,3.060509425227736,1
3.59,95.7,14.1,79.6,2.93,3.53,3,0,3.2204553674909233,1
3.56,77.0,18.4,84.1,3.81,4.4,1,0,4.199369620096163,1
4.14,87.7,10.2,67.8,3.01,4.64,4,1,3.3176982346257833,1
2.9,100.0,7.2,75.6,3.66,4.13,2,0,3.599874901464884,1
3.84,84.8,12.8,66.9,3.51,4.17,4,0,3.4074488779359675,1
3.28,98.4,14.7,86.1,2.5,4.8,3,0,3.79337812749028,1
3.99,71.5,7.2,69.6,3.61,2.37,1,0,3.1365911585233563,1
3.42,79.1,11.1,81.2,3.32,2.66,2,0,2.9743360941657797,0
3.86,87.2,3.1,81.3,3.85,2.93,4,0,3.2171720059574778,1
3.33,74.7,10.5,77.3,2.81,2.79,2,0,2.7390891545909244,0
2.61,80.4,6.0,100.0,4.13,3.6,5,0,3.0931043590163174,1
3.78,86.4,11.2,93.1,3.19,3.88,3,0,3.118919034011589,1
2.95,86.7,7.8,88.9,4.03,3.88,1,0,3.6743847101926264,1
4.35,81.9,10.1,93.5,4.89,4.05,1,0,4.449959039612819,1
3.88,66.7,18.6,72.0,2.42,3.91,5,0,2.8726099750714686,0
3.96,78.5,10.4,68.7,2.84,3.61,2,1,3.2563062946379535,1
3.46,71.0,11.9,88.9,3.06,3.33,4,0,2.841682474943184,0
3.59,84.2,9.3,66.7,3.68,2.71,4,1,2.7636711421107023,0
2.42,84.6,3.0,70.3,3.72,3.64,3,1,3.416713959202076,1
3.8,83.7,7.5,77.8,3.13,4.09,5,0,3.1996584460912,1
3.03,75.6,7.8,36.5,4.25,4.48,3,1,3.304910986947786,1
3.76,68.3,12.3,68.7,4.2,3.13,1,1,3.728782337770867,1
3.05,99.3,11.5,92.5,4.41,5.0,2,0,4.433475961995239,1
3.91,85.2,11.3,81.9,4.17,4.32,3,2,3.6843195174473067,1
3.69,81.9,13.6,89.0,4.47,4.18,3,1,3.9549088144977445,1
2.94,84.3,5.4,90.7,3.15,3.85,5,0,2.6112752266844503,0
